qda,log,rf,tree,xgb,y_val
7.963535986473461e-16,0.4972957135052873,0.32878824403809687,0.1935483870967742,0.07232137,0
4.920719989430059e-66,0.5676454186931291,0.38127920140534377,0.41237113402061853,0.21981126,0
0.023390294444399082,0.35577030641455665,0.14536031818139933,0.1917808219178082,0.026445948,0
1.164143239323623e-28,0.6751609350459074,0.40750139852027045,0.6285329744279946,0.12314575,0
3.782113842236713e-33,0.44832063636967745,0.4438160515352768,0.4194506310319228,0.40320098,0
6.836450268345578e-16,0.38764234244144957,0.5554402902849013,0.8888888888888888,0.88646346,1
3.745118482341617e-10,0.6451500124694068,0.916110658804277,0.7098765432098766,0.9835354,1
2.9691825842388763e-16,0.4009480458297426,0.15800720866892778,0.6,0.062371608,0
0.9929228143737959,0.4417190709525733,0.22279896164354743,0.5111111111111111,0.04084978,0
4.1328709685723813e-190,0.5937849312019121,0.7366376151151077,1.0,0.9832381,1
0.9980481082151558,0.6405750677218623,0.7741241550211604,0.7200956937799043,0.8644372,1
1.6165717557702816e-47,0.43399613379546187,0.12444623437495038,0.0,0.04154461,0
0.9944635278251179,0.5740563083115153,0.9244601414757103,1.0,0.94300216,1
2.0264959801368368e-50,0.5490453443945109,0.8052388819711861,1.0,0.91814,1
7.112506525799125e-10,0.43966492476615077,0.3078236131343059,0.4194506310319228,0.08983068,0
0.20785021191543468,0.6446907615135871,0.7227769849234212,0.6285329744279946,0.63533837,0
0.32035692130130944,0.4331385022318119,0.5784323231227744,0.664179104477612,0.7029591,1
5.533772735357943e-27,0.4013048978798187,0.20376386758917145,0.17857142857142858,0.036247406,0
2.4827859353505976e-06,0.31997982423043103,0.1321794108869587,0.4194506310319228,0.018438544,0
2.0499397922755624e-19,0.5009034637510564,0.9368318445000557,0.38095238095238093,0.93808687,1
3.9332979163169893e-22,0.5879029930513023,0.8149542229496178,1.0,0.9726015,1
1.328085128332917e-56,0.4427728392143423,0.40992341563058454,0.2,0.18425299,0
1.803214490447648e-08,0.3773891246462881,0.6132878406349254,0.5107238605898123,0.83549684,1
0.049907188143286145,0.4093074543825035,0.5565818460042502,0.4194506310319228,0.88718253,1
1.1711248503273089e-37,0.6739509792375687,0.76285603808443,0.6285329744279946,0.9148321,1
5.457410446831171e-26,0.5413736135164259,0.7029828797350105,0.7200956937799043,0.69249773,1
1.587806030583657e-100,0.6578208300874825,0.5951179313603426,0.0,0.44934317,1
1.9019144290894554e-152,0.48782855843951173,0.3187918631556706,0.4194506310319228,0.057348292,0
0.14762773385821926,0.4079727453393958,0.5162450370812749,0.4194506310319228,0.76724565,1
4.1328709685723813e-190,0.5937849312019121,0.7366376151151077,1.0,0.9832381,1
0.0002713783538390857,0.5174391231954365,0.3892693798120803,0.5107238605898123,0.15256375,0
1.9543506223881528e-05,0.5184022235897409,0.14507211771535874,0.0,0.06247127,0
0.9979764484391226,0.6100700460585411,0.708110312756729,0.6418632788868723,0.96654075,1
0.9999416191528925,0.6855146628033363,0.6169764574623259,1.0,0.90491486,0
7.16163051787231e-05,0.8137942745662724,0.9942303265637813,1.0,0.9911913,1
1.0069124850243934e-20,0.5827663367408968,0.7002570893150265,0.6666666666666666,0.735757,1
1.1597318117854665e-13,0.5517081308058699,0.834115558756759,0.4774193548387097,0.94978476,1
8.631958961958201e-38,0.5941020250662261,0.6811299292251728,0.7200956937799043,0.58921486,0
9.689736606119355e-14,0.7384410661919003,0.9436384424831502,1.0,0.9963033,1
7.39593988130849e-42,0.43179076538463546,0.840798329561702,0.711340206185567,0.9705255,1
0.10843671618519742,0.579139649109345,0.6243892226163221,0.6285329744279946,0.16972554,0
2.1280842850460897e-18,0.2945693840326378,0.03991399762647596,0.0,0.009206577,0
0.9999993361826477,0.46772799116388764,0.32027648756889365,0.5111111111111111,0.03342494,0
0.0667919552012344,0.5134050954573091,0.37089447865101116,0.5107238605898123,0.41266492,1
0.8408980468784313,0.7423947368666418,0.8678893674416457,0.9090909090909091,0.93187815,1
7.490027215274756e-18,0.3251501532603184,0.7022628050865685,1.0,0.60595447,1
6.2550166235999884e-27,0.5318928161966907,0.7788749893006681,0.6285329744279946,0.9170435,1
0.9747268849092094,0.6242020092960358,0.7474910326543741,0.7200956937799043,0.9047071,1
0.2356726887661238,0.645417714526128,0.8289465006783884,0.7200956937799043,0.9433794,1
2.3712075931291348e-49,0.6038953872268468,0.3804129744423289,0.5549374130737135,0.08358313,0
0.023485869948165355,0.5540369938891185,0.6481803594172341,0.5107238605898123,0.69976455,1
2.788022287042913e-17,0.43537355243748693,0.5726322798186123,0.4194506310319228,0.7261017,0
8.365662560267153e-10,0.5738680444241971,0.658820820830129,0.6418632788868723,0.93916357,1
0.0014320905198612038,0.4578172812506223,0.3219511708834948,0.4194506310319228,0.09093118,0
0.9993823236749731,0.5542025113693044,0.776552918300244,0.6418632788868723,0.96837306,1
1.746016377312848e-80,0.45663178375401625,0.33024859704037235,0.4194506310319228,0.3329171,0
0.925875719795465,0.5455358079595334,0.6942669755146453,0.711340206185567,0.88698936,1
7.733097765423836e-36,0.46861577786648806,0.7126827617915853,0.7098765432098766,0.9077733,1
1.470768155473397e-117,0.7780161604035579,0.1557274059250252,0.34615384615384615,0.099694766,0
0.006747367976988194,0.49319142343747513,0.28798738574745975,0.5107238605898123,0.09605869,0
8.856651097241113e-64,0.498003440842845,0.15241612417590797,0.0,0.016838875,0
1.2512472593358278e-45,0.5033228685964479,0.32245170659310396,0.7098765432098766,0.08995374,0
2.0712195697638668e-20,0.5144650644116266,0.48513935660268465,0.5077519379844961,0.7818066,1
1.1490465702370719e-108,0.735418113004723,0.047103251918928,0.0,0.010216535,0
1.0764092395577371e-129,0.6784961962868581,0.049136862064441615,0.07518796992481203,0.009711108,0
0.2939657703990078,0.45294768140556324,0.33127463553768016,0.4194506310319228,0.08525175,0
6.56330116111606e-11,0.6582100039851109,0.9494395204757866,1.0,0.9631892,1
0.9992807347820107,0.6968762685741872,0.9304476616388135,1.0,0.9679455,1
1.917630982685953e-84,0.165501283867571,0.07216845308345142,0.0,0.00947553,0
1.5542979096617398e-17,0.2342003230398576,0.783342278161331,1.0,0.81976914,0
3.875074464324188e-33,0.3681588610883002,0.20022481372312811,0.32554945054945056,0.010307239,1
8.320181417245672e-55,0.5320764459571025,0.5686799311907526,0.5107238605898123,0.7394402,1
2.2178135969204355e-61,0.5095496104032937,0.17612986534293237,0.4194506310319228,0.012921823,0
1.1224364189124993e-48,0.5739253319185151,0.3074805010354722,0.5555555555555556,0.106427774,0
3.685645042429825e-18,0.6926701759432052,0.78259572997178,0.625,0.8712849,1
1.1382548171374892e-36,0.5545637975481298,0.20185886225334207,0.4194506310319228,0.034341805,0
2.3989874639378798e-45,0.45633042736579127,0.27441939065349014,0.4194506310319228,0.094245695,0
1.3293138800807378e-05,0.5473171778994267,0.6970411279725962,0.5272727272727272,0.9366487,1
1.4753928849729716e-35,0.5763972275610871,0.7052300034057721,1.0,0.9212747,1
1.2150301671479325e-13,0.5489078864028295,0.38245272405082614,0.5285714285714286,0.092114136,0
2.9570292555853016e-10,0.6978116629885688,0.6438945189430118,0.0,0.9294709,0
0.03580281554300592,0.6346940979205912,0.5605006123081886,0.6285329744279946,0.13042058,0
2.182919698736405e-25,0.6080397499838956,0.669715618255978,0.5549374130737135,0.8775637,1
1.4194383855065375e-07,0.44890735759541456,0.41499738742935866,0.4194506310319228,0.19347748,0
6.765373499521667e-21,0.5434995492455882,0.65754700285607,0.5549374130737135,0.28517348,1
0.9999818268144287,0.5490379610386547,0.6573092907544595,0.6418632788868723,0.4270016,1
3.245535489558893e-16,0.5508699080020945,0.40331484153210634,0.5285714285714286,0.14255726,1
3.6844670525830003e-72,0.46210880145733,0.22693022227230816,0.8450704225352113,0.074069194,0
0.0012647911113729052,0.5832658812093509,0.1666098126167051,0.0,0.049279273,0
3.2031411604653492e-40,0.46083249870225645,0.7082793528005485,0.7857142857142857,0.91539836,1
1.599728150905319e-45,0.641326381258046,0.720926769284802,0.7200956937799043,0.95498353,1
5.977369974318624e-100,0.43722056219757466,0.6705451795156996,0.2,0.7682836,1
1.9849797904696532e-16,0.566577523018265,0.6159714895916754,0.5549374130737135,0.9728751,1
0.7176967671933356,0.5313772847887966,0.7223053641418096,0.5107238605898123,0.97094595,1
7.791856068223741e-71,0.5722438444371477,0.5864087215295973,0.7521367521367521,0.9372564,0
3.933778620265741e-55,0.7462845817077223,0.8477570262826672,0.7029702970297029,0.93439454,1
5.9341461741762044e-40,0.5529059616508729,0.291464294721797,0.4194506310319228,0.7156736,1
1.1762091069328342e-17,0.31774655220097825,0.33529664433737094,0.0,0.07958773,0
2.1154194227650465e-86,0.5090100810329508,0.646426357571022,0.5549374130737135,0.7462878,1
1.6614507567633683e-88,0.5835606817359063,0.38412285016966,0.4194506310319228,0.17902859,0
0.00016775045877568095,0.47396494269669415,0.29972014811034886,0.4194506310319228,0.0442283,0
2.1164947874827013e-76,0.739428105630151,0.3637263518151997,0.7474747474747475,0.15295243,0
0.04233065553350801,0.5428280972737859,0.25331304892467,0.5107238605898123,0.01988688,0
0.00024052527228001294,0.6458648398784737,0.13193589223746297,0.0,0.019033847,0
6.69640319478732e-23,0.5424666814813001,0.6430886120411438,0.6418632788868723,0.94387865,0
2.6746860819094894e-10,0.4390036236869227,0.4531463368832428,0.4194506310319228,0.6343534,1
3.4786104003407375e-154,0.6118367693386836,0.2960267157783082,0.5272727272727272,0.104540445,0
2.2221979434835457e-29,0.5277932409811747,0.566595015950526,0.7857142857142857,0.8070131,0
0.000141573689000381,0.4741527521423718,0.5635515942260472,0.4194506310319228,0.7997627,1
1.4324529733551485e-39,0.5582001360765237,0.5215402083107565,0.7200956937799043,0.07297972,0
1.4574302966144578e-05,0.5890946256479116,0.6782761585641964,0.7368421052631579,0.8163754,1
9.048732974778265e-147,0.5445915622190591,0.22294925615939143,0.2,0.028670087,0
1.3888335279360857e-20,0.4588142696335037,0.5650066873347074,1.0,0.82472014,0
9.890778932264099e-37,0.4746531772580396,0.37339763282089644,0.32554945054945056,0.16088372,0
6.484358603367569e-10,0.3863340249045261,0.6682105680576527,0.4194506310319228,0.7599704,1
1.55591321967957e-07,0.7833228649247729,0.9163848504367857,1.0,0.9312278,1
2.5375212317285272e-58,0.6055327916566171,0.7591919821319582,0.6280487804878049,0.93179744,1
4.064697907165588e-07,0.6818713716724154,0.7807654784502462,1.0,0.9414446,1
0.003530498670735094,0.46635098535553293,0.735624787124739,0.6418632788868723,0.8681395,1
6.659803609435764e-06,0.6359521093971526,0.6801857379115183,0.7200956937799043,0.7546971,1
1.6619351832102628e-14,0.4787651517685049,0.3997857174817539,0.4194506310319228,0.14170486,0
5.54873506464395e-18,0.6181555740137504,0.7831152327913493,0.7200956937799043,0.8922371,1
1.7579898557611587e-14,0.5231030559234298,0.35367873060170235,0.0,0.039802358,0
9.395929227396436e-21,0.42509647380145277,0.28400398531942217,0.4194506310319228,0.08655019,1
1.3040796401399889e-21,0.3891603968418225,0.29308163722267205,0.32554945054945056,0.019168355,0
2.5847091749123376e-08,0.3476478948340954,0.19582996686920817,0.0,0.092121355,0
3.917438938953737e-62,0.3771355635396066,0.07032661954044717,0.022727272727272728,0.0045815515,0
4.268088416839431e-21,0.43616494269302747,0.4620231006507948,0.4194506310319228,0.7180614,1
7.880686870848566e-29,0.47172326283837235,0.7911930347522654,0.8450704225352113,0.988736,1
1.570691811993566e-24,0.3791240964322961,0.8043208750142218,0.7098765432098766,0.9709212,1
1.4666868725667542e-107,0.705295347671003,0.38589946033758016,0.3333333333333333,0.40374792,1
6.806833199441478e-130,0.6490555425889851,0.033311674501242956,0.0,0.012405434,0
3.288747137242489e-08,0.4353812252115845,0.34610474209612946,0.4194506310319228,0.3926222,1
1.6648590584826293e-06,0.45423444715708483,0.5077105670237537,0.5107238605898123,0.4076087,1
0.10746163310016243,0.5477246843312448,0.7527737854696243,0.6418632788868723,0.9817711,1
0.0052292040944479645,0.4954678000243506,0.33493933321705244,0.4194506310319228,0.10026865,0
4.093399487280774e-16,0.4730212329306753,0.4141494959378054,0.4194506310319228,0.18468451,0
0.008650510537551212,0.5505399403796005,0.5779415583514168,0.6418632788868723,0.86972237,1
0.3886703494697306,0.601703704984932,0.7705738177088413,0.7200956937799043,0.73542064,1
0.42979166338849745,0.3656914216552871,0.19979062978819942,0.32554945054945056,0.025656138,0
0.14999087396555472,0.5564813889551803,0.5576069882912783,0.6875,0.42326158,1
1.4631178758172895e-16,0.7781165698427333,0.9361029188151297,1.0,0.98350173,1
0.002113319083209123,0.5527032614071185,0.6782285534629474,0.5549374130737135,0.9700043,1
4.7316380984214015e-22,0.5728619501235759,0.9313918351528946,1.0,0.9871661,1
1.6451304301940234e-10,0.4315790217612389,0.39238961825177066,0.4194506310319228,0.19136252,0
1.3914493323209746e-48,0.35867479388546747,0.08926158212345364,0.05,0.008086318,0
4.232411330269116e-06,0.403085272020947,0.15824334899705694,0.0,0.014994938,0
0.02619885285908453,0.42366810446430325,0.5562761368071911,0.4194506310319228,0.8472738,1
1.218927669861198e-46,0.37696995730176514,0.67522477357124,0.6126126126126126,0.88871646,1
2.0856092352155932e-209,0.6098394024173198,0.481914805613592,0.5549374130737135,0.091120556,0
1.114410612478214e-09,0.7414916107864569,0.9570668322769411,1.0,0.99129957,1
8.002718943374389e-23,0.48124865478245,0.3127203991089136,0.7098765432098766,0.074852735,0
4.599693029370022e-34,0.5373387199339,0.2606806106902812,0.0,0.18776509,0
0.9997589531957448,0.7497003067347563,0.43190660340167264,0.6363636363636364,0.24906568,0
3.933778620265741e-55,0.7462845817077223,0.8477570262826672,0.7029702970297029,0.93439454,1
5.35184946284692e-41,0.533703137456783,0.39816076257052274,0.5173501577287066,0.18505831,0
9.477772981613357e-36,0.7293007794477514,0.8993315774340143,1.0,0.93257755,1
1.3580227666291792e-42,0.6117340511703147,0.9116166024695593,1.0,0.94683397,1
0.004553223141411601,0.3974806534457479,0.1255692955419235,0.4,0.019291759,0
1.186962497421936e-18,0.4708637897218894,0.6520984848089562,0.5,0.88791996,1
2.980639149437493e-50,0.4051124901292596,0.4478335668409779,0.4194506310319228,0.41534004,0
2.599773585140053e-19,0.3854061189709548,0.3685187924943076,0.0,0.10301278,0
1.0455016477461588e-48,0.6215427267631982,0.8490445300531323,0.7200956937799043,0.9122789,1
5.951078017407665e-41,0.4536740001721371,0.40481949484154284,0.32554945054945056,0.14333409,1
9.536427396914474e-08,0.5634228448258674,0.6519708629714417,0.7200956937799043,0.65268224,0
8.494628876298624e-56,0.6258739112316783,0.7457968798959906,0.7200956937799043,0.9633304,1
5.7920605803444495e-40,0.6713035830619472,0.4685288517929165,0.7521367521367521,0.110564955,0
1.2735870288416201e-39,0.6195124487694824,0.7846571537489807,0.6280487804878049,0.8444543,1
0.9949997596744126,0.441807018958883,0.6044608002933664,0.5077519379844961,0.96433043,1
0.5301010957004826,0.6461750950794011,0.7481710476787257,0.7200956937799043,0.95722425,1
0.0014320905198612038,0.4578172812506223,0.3219511708834948,0.4194506310319228,0.09093118,0
8.540830907081115e-122,0.4750724000377168,0.9041021062510507,1.0,0.9763371,1
1.4666868725667542e-107,0.705295347671003,0.38589946033758016,0.3333333333333333,0.40374792,1
0.00012603184940912195,0.3406040203753222,0.17286351819989018,0.1917808219178082,0.04051238,0
2.8061480256483007e-31,0.681260207384741,0.9369911278197763,1.0,0.9702985,1
0.10560807913942882,0.5534447032036692,0.7668482786297746,0.7200956937799043,0.91887665,0
1.4412980126170537e-296,0.4579703900998065,0.16888588073578042,0.0,0.038959935,0
4.826528015822966e-10,0.3023121039178418,0.6039016518910263,0.4194506310319228,0.76494074,1
1.4363360158744572e-92,0.45972855265397267,0.48173939379834285,0.4194506310319228,0.6600714,0
1.418154529021331e-83,0.4709333265139368,0.6653851577229268,0.7098765432098766,0.7615874,1
1.1031865992542673e-17,0.501039193531853,0.7477312810501515,1.0,0.9800497,1
1.0567826803918279e-39,0.4016516728132179,0.7949402484019761,0.6126126126126126,0.9358896,1
7.931392207116177e-42,0.46665605043770975,0.3577523766031744,0.7098765432098766,0.2795613,1
2.0032389652119706e-10,0.5724940992302407,0.8831459791272016,0.8333333333333334,0.9606974,1
0.14763119303219632,0.5219527630171077,0.3486730057282037,0.5107238605898123,0.1245338,0
5.32402218075284e-22,0.5071187975440273,0.5760079124437901,0.6418632788868723,0.9433723,1
7.486755933456139e-21,0.6186632159236308,0.3017099532386697,0.6285329744279946,0.038871985,0
1.3246264451411161e-20,0.33824569014898476,0.23258799513434167,0.32554945054945056,0.03399843,0
5.023842976174171e-19,0.41662292225387854,0.5819623421680366,0.4194506310319228,0.9235836,1
1.3462249479960393e-50,0.6810554366811731,0.771096045869136,0.7521367521367521,0.93878466,1
7.561140106079553e-35,0.5707671720412465,0.5916869149564024,0.5549374130737135,0.7356812,1
1.7686002762924007e-67,0.48876583106245386,0.35914955218207345,0.4194506310319228,0.06394969,0
1.6274675974399953e-19,0.6684588563610209,0.7826823198805244,0.6285329744279946,0.9473682,1
1.825770274179866e-11,0.5485330697853351,0.524688205558585,0.5107238605898123,0.5798258,1
5.412195079587273e-150,0.42745549702041036,0.7512474840481659,0.54,0.83387077,1
9.122360028643893e-05,0.5778865761133967,0.4696398230747627,0.5107238605898123,0.17049555,0
3.070197561951159e-37,0.5757579728098583,0.4889169259168015,0.5107238605898123,0.09802102,0
6.529842108866525e-06,0.4787925600796842,0.46592037164891204,0.5077519379844961,0.65289783,1
3.447923903955944e-109,0.6114465256416539,0.3406973402806975,0.0,0.104990065,0
1.492122458587079e-183,0.6029486343562003,0.499093412851733,0.4588235294117647,0.116458654,0
3.686640144262892e-14,0.4445668623332744,0.5509763441331692,0.6418632788868723,0.65182,0
0.5135070308919788,0.7459206564907018,0.9589603215046618,1.0,0.99396074,1
3.970060760454227e-19,0.5029297070719861,0.24385529873462652,0.5173501577287066,0.095748045,0
6.748614700673634e-118,0.3063338589978799,0.07830366836008443,0.0,0.0632626,0
1.3798044283791854e-108,0.7888067095692453,0.5409746752690148,0.5,0.4637349,0
6.278985918351144e-175,0.4245587022617897,0.25441401503569183,0.1724137931034483,0.099160284,0
4.760503379330067e-140,0.3093989811545933,0.06058680079891673,0.0,0.026278999,0
0.34486133733756963,0.49671255957044824,0.5961744843223845,0.664179104477612,0.92357326,1
7.201039078832131e-13,0.6002777744873965,0.8257812819470609,0.7200956937799043,0.98313564,1
0.8194391481824811,0.6238905153861564,0.7170233413593966,0.5107238605898123,0.9111744,1
0.9343435294602905,0.5390246035623188,0.6456694294558885,0.6418632788868723,0.85175884,1
0.8988742200275415,0.6206688232885644,0.7201099423140989,0.664179104477612,0.8269143,1
1.0997802701820622e-40,0.5517858509172386,0.8211138976004518,0.7200956937799043,0.9879992,1
9.639752636084928e-31,0.3753759006850712,0.3894318587606949,0.32554945054945056,0.30462384,0
1.1884003786104614e-11,0.509917759659269,0.8345787566422688,0.47058823529411764,0.7654477,1
9.72543466618551e-36,0.15750108543352304,0.8720919922173596,1.0,0.8178398,1
0.017518764495817886,0.41516813503398653,0.23005264891017474,0.4194506310319228,0.009367684,0
0.200342614832453,0.6302860074478758,0.7951912363257635,0.7200956937799043,0.97205645,1
2.661059216042989e-68,0.28133266844791743,0.47361723279489526,0.0,0.5749395,0
0.9998378641344935,0.6516819973460065,0.7866609203563563,0.7200956937799043,0.98986125,1
1.9021420621991745e-155,0.46025561417531186,0.17632042492729705,0.0,0.11667591,0
0.9880007627577,0.6600911084878164,0.9012070671763819,1.0,0.9557123,1
0.9861205780723993,0.5428794058960789,0.7262453308638573,1.0,0.94831383,0
1.1483590523338612e-34,0.4675617874937675,0.3323461861390628,0.6126126126126126,0.15149356,0
9.418717042570979e-34,0.5272716163652141,0.40321293749458853,0.0,0.20375888,0
2.731261226926714e-127,0.614027257364731,0.7658398121977514,0.625,0.82515204,1
2.2689623824261495e-12,0.4891438193635263,0.20788815104956992,0.5549374130737135,0.034555893,0
0.9877646900800375,0.7247968941451033,0.9400163765612384,1.0,0.99608326,1
6.81996046833281e-36,0.341815861332779,0.18867742414575772,1.0,0.12521768,0
1.6792490577840018e-18,0.2535725977165946,0.685593336272509,1.0,0.63490844,1
2.9691825842388763e-16,0.4009480458297426,0.15800720866892778,0.6,0.062371608,0
5.412643822515205e-09,0.7054245506447426,0.8908131943925476,1.0,0.98754483,1
0.017080399490884024,0.44625102077789003,0.2917984948171327,0.6418632788868723,0.095322855,0
2.1505933963065545e-157,0.6586522643795042,0.9313373125122033,1.0,0.9752075,1
2.7926743416746164e-10,0.4357953127290696,0.543632324543418,0.4194506310319228,0.4280683,0
3.0246761472446167e-33,0.2758003066312261,0.15376610689008488,0.0,0.021650504,0
8.358230076642903e-09,0.5764836777559647,0.6392543245736994,0.7200956937799043,0.5566803,1
1.2766945796400162e-22,0.714861359259211,0.973978526387674,1.0,0.9899228,1
2.3276530108323268e-54,0.5872659134240727,0.9064069119195285,0.4878048780487805,0.9272257,1
